plate_x,plate_z,z
-0.226,3.614,0.136604469773
1.701,3.123,0.0105305432595
0.23,2.786,0.991014994628
0.002,1.676,0.858717457879
0.369,1.844,0.959804384179
0.914,2.275,0.785530344737
0.391,3.984,0.0236048987973
1.081,1.34,0.0327052634032
0.41,2.127,0.988405417931
-0.615,0.684,0.0164911205198
-0.676,2.877,0.948757372052
-0.182,1.277,0.0417599516616
-0.022,2.604,0.990443851516
0.635,1.974,0.943113866692
-0.247,2.307,0.988479664575
0.3,2.43,0.991025525413
0.941,3.376,0.197784362415
-0.216,2.118,0.985237770297
-0.446,1.431,0.219373610016
1.417,2.832,0.0151971923665
0.265,1.784,0.939087480675
0.578,2.629,0.98371555139
0.649,2.981,0.94128273242
0.432,2.216,0.988817099562
0.002,2.221,0.990714399995
1.579,3.46,0.00978844968028
0.714,2.828,0.969170469142
-0.038,3.007,0.98326528777
0.002,1.194,0.0216334221656
0.65,2.312,0.969213510757
1.133,2.625,0.131657551765
0.586,2.443,0.983706744641
0.343,2.988,0.983040081589
0.918,3.446,0.153480640873
0.214,2.956,0.987350458727
0.759,1.957,0.888588070519
0.452,1.724,0.880616273006
1.107,2.882,0.138423638735
-0.295,3.132,0.959027772159
0.085,2.882,0.989717786627
0.527,4.089,0.0176390507224
0.71,1.714,0.765683121175
-1.126,3.235,0.0596064732088
0.965,1.23,0.0182416630052
0.027,2.335,0.990622151916
0.647,1.18,0.0188238136095
0.937,2.127,0.728380382805
-0.035,1.823,0.952441016559
0.747,1.377,0.0763774418319
-0.306,3.176,0.956214410611
0.397,2.616,0.99070733396
-0.227,2.283,0.989137228115
-0.397,4.42,0.0263861218479
0.241,1.445,0.269385985528
0.548,1.91,0.940325349611
-0.152,3.943,0.0178452712987
0.232,2.526,0.990125179555
-0.483,1.319,0.0398725944534
0.919,1.593,0.259443969307
0.171,0.962,0.00986202818988
1.491,2.867,0.012051899923
0.925,3.569,0.0858901976044
0.89,2.438,0.809229323123
0.907,2.343,0.808987660596
0.178,2.111,0.987093554127
0.621,1.591,0.596155332596
1.787,2.763,0.0142327147196
0.068,1.493,0.456363471778
-1.065,1.54,0.116635625567
0.06,4.222,0.0225258514324
1.434,2.655,0.0131823940628
-1.173,2.707,0.0702379882779
0.948,2.101,0.663816834869
0.59,1.964,0.963047203469
1.095,1.279,0.0109732156685
-0.3,2.032,0.972652740747
-0.247,3.534,0.389834159058
1.243,2.984,0.0247965802811
0.952,2.536,0.649597317792
0.716,2.079,0.964932075886
-0.398,1.866,0.91013169773
0.944,2.802,0.66134379187
0.847,1.958,0.810651887409
1.473,2.955,0.0144826174381
0.11,2.72,0.991432678881
1.052,2.769,0.338194334268
0.429,4.195,0.0209010669516
0.962,2.456,0.608050114636
1.339,2.87,0.0124768281788
-0.423,1.786,0.914314030349
0.473,2.322,0.989954182063
1.187,1.867,0.0750407790177
1.074,1.655,0.112073554251
-0.378,2.346,0.986893632315
1.221,1.47,0.0149693052394
0.294,1.929,0.977493818521
1.277,2.78,0.0188478099782
0.083,1.863,0.956212262314
0.602,2.028,0.962723889169
0.906,2.59,0.781716139357
-0.771,2.337,0.905576605663
0.688,1.819,0.896686319759
0.905,2.495,0.775996703954
1.657,2.353,0.0147245668856
-1.433,2.524,0.0326022538408
0.648,2.429,0.970459249478
-1.465,3.324,0.0218432304203
0.555,3.135,0.934245011641
0.364,2.345,0.990497366645
1.048,1.972,0.295557409605
-0.082,1.903,0.95054786393
0.153,1.78,0.936522797936
0.93,3.666,0.035430088792
0.408,1.781,0.935540301281
-0.506,1.094,0.0123193547153
-0.409,2.596,0.989090091744
1.219,1.596,0.0175124511271
0.586,0.856,0.0103342450116
1.154,2.669,0.165336263131
0.796,3.736,0.0232363069483
0.167,3.195,0.943442649146
0.922,2.444,0.763688473786
-1.407,3.055,0.0208120061827
0.06,3.812,0.0252216460769
-1.044,2.625,0.28441787179
1.294,1.63,0.0144235447226
-0.71,1.817,0.841337489201
1.415,2.469,0.0157343837758
0.883,1.974,0.721850819436
0.069,1.515,0.480676427035
0.566,1.755,0.87385934188
0.926,2.397,0.754053348099
1.464,2.705,0.0204299180516
0.827,3.158,0.7209439111
0.168,2.661,0.991048324652
-0.535,1.57,0.578621453988
0.435,1.897,0.948218590451
-1.089,2.983,0.143133563615
1.352,3.275,0.00817480489571
0.004,4.245,0.0225736438773
0.768,1.309,0.0318592296147
-0.904,2.949,0.690438642243
-0.531,1.081,0.0138067280326
-0.074,1.766,0.914828465184
1.015,1.674,0.173963250783
0.136,3.026,0.985174773822
0.426,2.271,0.989054574054
0.156,1.672,0.84737400831
-0.151,2.157,0.988007079713
-0.255,2.091,0.974050502243
0.831,3.133,0.755324954514
-0.05,1.068,0.0133898143584
-0.487,1.547,0.509041851228
0.884,1.86,0.67722106752
0.107,1.457,0.321521444126
1.592,2.947,0.0122431057775
-0.778,2.6,0.885850796255
0.336,1.91,0.962916221146
0.756,2.853,0.897940255801
0.71,1.365,0.110971238622
-0.451,2.733,0.986681336109
-0.466,2.616,0.982906770857
-0.082,2.01,0.977410813044
-0.168,0.683,0.0136467824488
-0.339,2.437,0.990120536351
0.013,2.211,0.989665920149
-0.44,4.033,0.0282010419617
0.603,2.879,0.976085884041
-0.729,1.08,0.0227890621237
1.205,1.659,0.0293958878931
0.216,2.016,0.984283609308
0.807,2.188,0.92905758169
0.437,2.964,0.986661949098
-0.208,1.108,0.0145509712108
-0.735,4.141,0.0138764557098
0.142,2.572,0.99086653853
-0.985,2.362,0.432703709904
-1.103,3.471,0.046506893724
-0.786,2.204,0.867324418481
-1.158,1.97,0.0632479391639
0.322,1.642,0.80684553801
1.474,1.933,0.0324216429527
0.175,0.694,0.0098676636483
1.716,2.148,0.0208961706929
0.184,2.238,0.990598043112
-0.121,1.531,0.508175297303
1.712,2.157,0.0184730860551
-0.995,2.372,0.416996728921
1.229,1.921,0.0325371170699
1.112,0.923,0.00889600603522
1.316,2.082,0.0308131096789
0.909,3.603,0.0531825752434
1.421,1.319,0.00481761759004
0.275,3.77,0.0400077921243
-0.815,1.983,0.765549583723
1.438,1.667,0.014296191704
0.827,1.055,0.0115046252239
-1.527,1.789,0.0369488511795
0.577,1.502,0.380263703978
0.566,1.879,0.928582043406
0.639,1.906,0.923014263561
0.733,2.967,0.924616667603
-0.59,2.868,0.968997282059
0.243,1.83,0.958414459651
-0.363,2.849,0.988786696197
-0.694,2.15,0.936328120626
0.781,0.966,0.0161049650179
-0.69,2.587,0.93330504045
0.458,1.924,0.97737590704
0.636,2.358,0.969765536824
0.712,0.951,0.0130285701352
1.857,2.226,0.0123919518638
1.021,2.889,0.351654780987
0.998,3.114,0.306986271936
0.921,2.154,0.762452929053
0.04,2.214,0.990505636683
1.025,2.803,0.360567567208
-0.635,1.902,0.922841254177
0.157,2.725,0.991199932569
0.003,1.348,0.10544704344
1.165,2.558,0.128281437997
0.649,2.132,0.962390419283
0.811,2.703,0.927857191762
1.59,1.904,0.0166582660815
0.089,2.118,0.987775152557
1.043,2.945,0.319562797402
0.121,2.31,0.991410726984
1.429,2.512,0.0178722847754
-0.559,2.811,0.978609899049
0.016,1.915,0.971536402888
-0.198,3.605,0.172141241092
-0.789,1.948,0.807850385771
1.25,2.288,0.0281244825403
0.438,1.381,0.119128863481
-0.231,2.088,0.971712169066
-0.9,1.92,0.643220619385
0.367,2.883,0.988995465913
-0.152,1.491,0.436674392622
1.508,3.016,0.0131567484694
0.542,1.735,0.836141920967
0.427,2.704,0.989472611214
-0.849,1.234,0.0359219866447
0.593,1.285,0.0221221910429
0.145,3.531,0.386009812404
-1.085,1.126,0.00878952320197
1.361,2.265,0.0138268659143
0.445,2.114,0.986502675246
1.068,3.161,0.17695652626
0.714,3.837,0.0203237480915
0.821,1.923,0.863452878009
0.637,2.98,0.941779117951
-0.501,1.906,0.927453959907
0.12,2.139,0.984682595031
0.145,0.944,0.0095652767144
1.574,1.834,0.0145024051145
-0.178,1.904,0.951061863155
1.097,2.951,0.128954832331
-0.024,2.712,0.990618495168
0.667,1.903,0.92194242314
0.209,2.141,0.987319835234
0.058,1.565,0.615348222101
-0.022,0.999,0.0148721345281
1.349,2.945,0.0127219345581
0.909,0.964,0.0158424566202
0.908,3.202,0.448654069137
-0.269,3.82,0.0205240423118
0.923,2.097,0.741013929138
-0.517,1.482,0.3308471931
1.103,3.504,0.035249241791
0.054,1.852,0.963771270079
0.384,1.822,0.954619456423
0.458,1.872,0.952813366042
0.601,1.419,0.210699850791
-0.33,3.135,0.968084107284
-1.153,1.484,0.0502133713571
0.722,1.754,0.815765613742
0.414,2.287,0.990005098204
1.123,1.273,0.0133903237005
-1.03,2.222,0.291962375374
-0.869,3.515,0.140801683992
1.603,1.469,0.0123179150938
-0.914,3.856,0.0148353789991
-0.216,1.866,0.917459957872
-1.457,3.642,0.00630907022508
0.469,3.174,0.950113495021
1.069,1.764,0.153794739138
1.343,2.668,0.0130851957998
-1.156,1.946,0.0641460320118
0.791,1.433,0.120507764557
-0.443,1.663,0.781739890722
-0.727,3.662,0.0575229175733
-0.219,3.342,0.783509556108
-0.62,3.138,0.94810552065
0.851,2.041,0.827090193115
-1.171,1.677,0.0665663090426
1.295,2.655,0.0182455002382
-0.173,3.881,0.0184581238975
0.757,0.762,0.0110307745504
0.141,1.611,0.753770803634
-1.178,2.53,0.0813607449045
0.401,2.743,0.990268662677
0.721,1.666,0.691776387832
1.709,1.825,0.0143679542101
0.887,2.585,0.80559099031
0.857,2.776,0.843959275743
-0.196,3.572,0.260116834235
0.415,2.629,0.989007021546
0.264,1.59,0.702535088753
0.557,2.188,0.970960391484
0.261,3.123,0.970213225918
0.719,1.355,0.0696823375184
0.953,2.716,0.643354241383
0.939,3.313,0.261822428396
1.045,1.772,0.242380924293
-0.254,1.323,0.0520052498925
-0.444,2.497,0.987362058405
0.896,4.04,0.0139475983597
0.306,3.628,0.119260098438
0.225,1.59,0.694196601496
0.379,1.859,0.966377838598
1.013,2.326,0.512503018569
-0.428,2.754,0.988093476884
0.069,0.897,0.0103444465359
0.918,3.16,0.499948277704
1.057,2.497,0.336532923273
-1.33,3.413,0.020660800238
-0.116,2.824,0.989229567345
1.569,2.054,0.0194489921218
0.984,2.665,0.500938975286
0.351,3.441,0.547950610791
-0.345,2.551,0.989541705254
0.552,3.686,0.0542329992105
1.028,2.746,0.365020279482
0.674,1.824,0.909841031903
0.45,2.355,0.990693423601
0.16,3.756,0.0484571417523
-1.573,1.813,0.0337182329379
0.887,2.835,0.771087313607
0.745,2.114,0.946358071051
0.569,2.174,0.97942292895
0.303,1.704,0.892309893489
-0.749,2.811,0.89984094514
1.224,1.368,0.0139323743175
0.933,2.128,0.737587459029
0.213,1.699,0.875735577049
-1.329,2.603,0.0298711462514
0.396,1.64,0.805273259498
0.75,3.966,0.0143492532556
0.994,3.066,0.359651238043
-0.416,1.282,0.0375697169133
1.626,1.61,0.0146076957347
-0.675,2.224,0.959505365237
-0.477,1.572,0.570502742562
0.308,3.277,0.862594802161
0.704,2.051,0.960950847062
0.927,2.204,0.756853709612
1.141,2.929,0.118865146002
0.636,3.753,0.0331690814817
0.89,4.085,0.0146851937736
0.768,2.683,0.921193581956
0.924,3.154,0.505251616651
-0.317,0.746,0.0131055350479
-1.16,3.589,0.0148987698081
-0.697,1.27,0.046540986282
1.444,2.141,0.027711795709
-0.963,1.386,0.0661512848474
0.171,0.678,0.00985287411991
-1.147,2.361,0.0988725944367
-0.304,2.804,0.988811736856
-1.283,3.822,0.00171729649707
-0.962,1.514,0.140602509255
0.031,1.662,0.824042164491
-0.324,1.829,0.93956529278
-0.185,2.0,0.965243409505
0.111,2.431,0.991402360456
-0.049,1.871,0.933392003203
0.716,2.114,0.963673584848
0.915,1.9,0.608390296593
-0.292,2.233,0.988408235664
-0.035,2.731,0.990715781955
0.968,2.416,0.590665712869
0.692,3.619,0.0919294389095
-0.264,2.379,0.988575674074
0.002,3.953,0.0230214130465
-0.203,3.502,0.441208478564
-0.03,3.42,0.631968112297
0.92,3.375,0.217670740175
0.908,1.263,0.0259392007209
0.668,2.909,0.966647740983
-0.72,2.825,0.936010913437
0.79,1.736,0.688130850668
1.535,2.927,0.0128660940338
0.457,2.28,0.990563775436
1.029,1.307,0.0165632530004
0.288,3.301,0.839334950532
0.078,3.202,0.937238359067
-0.539,2.261,0.971527407691
-0.109,2.96,0.985955179171
0.72,2.785,0.970998653131
-0.056,1.589,0.653978198928
0.901,2.887,0.708899101438
-0.679,2.542,0.955737467226
-0.033,3.237,0.911357680858
0.74,1.149,0.0111651731421
0.847,3.727,0.0239181597523
-1.214,3.128,0.0367241985134
-0.577,4.099,0.0181125807569
0.795,2.199,0.932924952596
1.064,3.898,0.0154684159935
0.395,3.075,0.984686066365
0.148,3.25,0.911317316844
-1.727,2.725,0.0182156729071
0.971,1.418,0.0603523361175
1.83,2.601,0.0174586118371
-0.545,4.078,0.0236929193499
0.02,1.68,0.846339871329
0.037,3.753,0.0493296581746
-0.534,2.198,0.97960046973
0.773,3.633,0.0514319679212
0.767,2.084,0.927626534568
-0.439,2.445,0.988273064059
0.308,2.525,0.989068018716
-0.119,2.951,0.984608363235
0.753,3.157,0.767998489077
0.045,2.843,0.990887667164
-1.086,2.926,0.156340234053
1.363,1.705,0.0112301947007
0.498,1.308,0.048153665647
0.31,2.7,0.990569717751
0.729,1.801,0.834062965543
0.646,2.319,0.967628083281
0.506,3.082,0.97087867596
1.246,2.414,0.0345123088043
-0.213,3.67,0.0690345966259
-0.372,2.035,0.974786789019
-0.212,2.185,0.987873165694
0.451,2.195,0.989732137582
0.158,2.336,0.990776566059
-0.318,2.432,0.989884079766
-0.51,3.2,0.907742214541
0.828,3.109,0.763962359636
1.073,2.25,0.291533341778
1.092,3.27,0.0588326582077
1.153,1.844,0.100669119136
1.731,3.05,0.012849884437
0.612,2.703,0.981866555923
-0.589,2.17,0.9737299373
-0.319,3.38,0.712610845888
-0.12,1.024,0.0149338056842
0.559,2.296,0.970743681419
0.776,2.911,0.891837359955
0.967,2.354,0.605461106005
-0.421,3.195,0.926864660437
-0.295,2.894,0.987474710694
-0.151,1.983,0.972710630522
-0.876,1.486,0.206913318774
-0.181,0.88,0.0179861304292
0.33,3.221,0.937478766211
0.947,2.895,0.62057444146
0.802,1.036,0.0111042401233
0.577,1.856,0.927195832968
-1.03,1.799,0.205470946335
1.258,3.58,0.00802688897547
1.501,1.963,0.0151455789635
0.437,1.552,0.626585764423
0.659,1.554,0.507105938797
-1.299,1.43,0.0350445999964
-1.425,2.752,0.024743456858
0.216,3.182,0.953933997533
0.503,2.075,0.97577369517
-0.072,3.105,0.969761592127
1.013,1.403,0.0519775063478
0.526,1.736,0.866754076399
0.667,1.008,0.0168188584579
-0.517,3.311,0.796109568762
-0.326,2.528,0.988910307994
0.525,0.918,0.0126446273915
0.478,3.001,0.973645419479
0.733,2.515,0.941085974638
0.951,1.724,0.340992495568
0.738,3.134,0.857725423746
1.072,3.19,0.135396823049
0.1,1.357,0.0970334694373
-0.017,3.365,0.752009373881
0.524,1.978,0.97115554041
0.927,2.096,0.736043027743
-0.507,3.587,0.18762162137
0.068,1.817,0.939112046876
1.767,3.082,0.0115465055562
0.75,2.292,0.940882496156
-1.201,2.959,0.0350274290114
-0.318,1.806,0.926846923072
1.217,2.703,0.0415399415657
0.139,3.319,0.825002707874
-0.069,2.835,0.989941487912
-0.891,2.782,0.739015489334
0.366,1.191,0.0149350377622
-0.827,4.342,0.011550439556
0.986,1.896,0.345853248368
0.715,1.541,0.443458103816
-0.612,3.813,0.019967975092
-1.473,2.332,0.0423678044223
0.906,2.016,0.711871379174
0.857,1.053,0.0120648878112
-0.107,2.2,0.988984043168
-0.117,1.999,0.969086295699
-0.086,1.88,0.943094116009
0.111,3.336,0.818887996483
0.69,2.198,0.973680181532
-0.292,1.973,0.971985844886
0.601,3.161,0.901366991714
1.762,2.879,0.0116272026057
0.754,2.435,0.918218267137
0.574,2.297,0.981515115522
0.429,1.798,0.928506751159
-0.768,1.365,0.124602606632
1.393,1.411,0.0134038584125
0.251,2.781,0.990891352935
-0.984,1.647,0.228399005522
0.456,2.146,0.988873252662
0.812,2.146,0.932618829108
-0.73,3.009,0.886825922548
-0.65,1.419,0.210785587161
-0.27,2.74,0.988746490138
-0.168,2.681,0.983448890774
-0.255,3.982,0.0192021069594
-0.77,3.267,0.630035779145
0.521,1.195,0.0247890415253
0.983,2.214,0.534245458281
0.863,2.26,0.847654378178
0.624,1.631,0.668262169017
1.003,3.628,0.0302043026309
1.309,1.875,0.0188664163773
-0.004,3.196,0.940194094534
-0.037,3.322,0.81825472967
-0.277,1.511,0.419317635562
0.12,2.813,0.98913703041
0.865,1.895,0.719003310198
0.695,2.512,0.976417164215
0.713,2.412,0.975866122589
-1.375,3.222,0.0202888867823
0.576,3.221,0.861405557427
1.236,3.634,0.00528728795651
1.124,2.344,0.214948935442
0.325,1.446,0.282219709057
1.443,2.737,0.0163724713219
-0.489,1.627,0.670313596281
0.03,1.889,0.952881804513
-0.192,3.497,0.453541655166
-0.222,3.292,0.857709699425
1.536,1.814,0.0134559573511
1.012,2.186,0.487989700235
1.171,1.942,0.0901746186282
0.198,1.441,0.265187744216
-1.069,2.057,0.189405101499
-0.018,2.09,0.977390129325
0.594,1.503,0.36699980383
-0.02,1.819,0.945662502767
-0.149,1.79,0.895247964678
0.667,2.309,0.979024295803
-0.24,3.432,0.576171521621
-0.233,1.788,0.904576161914
0.868,2.479,0.829779072555
0.551,1.78,0.882760474158
0.327,1.53,0.550302663771
-0.076,2.946,0.986691226712
0.788,2.645,0.919283385532
-0.24,1.934,0.962065977502
0.339,2.343,0.991240033902
0.455,2.174,0.98978828615
0.644,2.963,0.949299515912
-0.208,2.895,0.987416609235
-0.214,2.37,0.989571408036
-0.207,3.543,0.374511627367
-0.33,1.272,0.0404533082326
-0.826,3.041,0.75168168018
1.193,2.63,0.105161170554
-0.365,2.871,0.987672311796
0.823,2.23,0.926678973833
-0.03,2.289,0.990902720985
-1.325,2.727,0.0240079725762
0.297,1.592,0.703551286241
0.325,2.294,0.990709952232
0.005,0.982,0.0130963568587
-0.979,3.297,0.209327190404
1.493,1.902,0.0176815931818
0.755,1.743,0.764077449341
0.043,1.198,0.024148775167
-0.814,2.908,0.821854943075
1.369,3.285,0.00892727165094
-0.957,2.447,0.521295581912
-0.376,2.406,0.987544582848
-0.119,2.639,0.989782729936
-0.737,1.01,0.0235531752211
-0.787,2.035,0.837440098832
-0.323,2.108,0.981761182456
0.845,2.092,0.873514493834
0.559,1.773,0.870912839081
0.82,2.142,0.911910744595
1.042,1.54,0.093279570821
0.061,1.712,0.89069824561
-0.257,3.051,0.983005871311
1.63,1.677,0.0120410892357
0.621,0.637,0.0136324638771
0.469,2.112,0.984976966409
-1.458,2.025,0.0312158196371
0.795,0.756,0.0115180009442
0.085,3.537,0.407123295037
1.179,3.694,0.0103861623603
0.834,1.839,0.768520008566
0.85,1.652,0.485046624018
-0.758,3.837,0.0144099077131
0.921,1.55,0.228983873859
-0.288,3.627,0.114452340501
1.104,2.029,0.149207378396
0.749,2.95,0.898493599149
0.149,1.76,0.926330664009
-1.396,2.135,0.0348531443457
-0.253,1.521,0.437285773071
0.523,2.354,0.984700212466
1.206,1.364,0.0199349849715
0.272,1.189,0.014493860217
0.445,1.2,0.0295217322072
0.393,2.023,0.983742072051
-0.337,3.656,0.118730244203
-0.179,1.063,0.0178182837473
-0.431,2.943,0.98407489421
-1.085,2.272,0.211186382949
0.191,3.175,0.963784664033
0.486,2.286,0.987750082424
0.561,3.688,0.0511570560032
0.783,2.566,0.915673318333
-0.196,1.898,0.920912261
1.417,2.83,0.0151308672834
-0.546,2.774,0.976238059582
0.778,1.789,0.730317655794
0.197,3.329,0.821041256226
-1.847,2.323,0.0371200484822
0.438,1.335,0.0696797141212
1.146,2.965,0.147290799022
-0.604,3.293,0.787000606896
0.648,2.46,0.969843406378
0.649,1.51,0.349361596263
1.15,2.647,0.170606486871
1.502,1.673,0.0138535292565
-0.006,0.77,0.0135139711812
0.076,0.851,0.0101074623379
0.724,3.466,0.311515142811
0.361,1.183,0.0124006195383
-1.004,2.09,0.343696568926
1.075,2.098,0.282603314778
1.015,2.858,0.410921046109
0.981,2.402,0.548692550242
1.051,2.55,0.36650909204
0.925,2.452,0.752959111236
-0.036,1.945,0.972721263952
1.453,1.993,0.0163428751788
0.158,1.671,0.846110239904
-0.041,1.902,0.952839623927
-0.949,1.841,0.427417039248
0.892,1.809,0.609051846488
-1.667,2.343,0.0372234406389
1.568,2.784,0.0142726010143
0.21,2.169,0.990411150162
-0.665,1.625,0.63246966883
0.546,0.874,0.0107460636386
1.25,3.029,0.0229825500515
0.98,1.695,0.196895226544
-0.353,1.949,0.971149576894
-0.054,1.455,0.294443518422
1.395,2.876,0.0135263969625
0.222,2.608,0.991407328113
0.575,2.026,0.965155252488
0.333,3.191,0.942352413039
1.489,2.452,0.0132484848044
0.946,2.107,0.675938237828
0.045,2.109,0.985063770706
-0.561,1.91,0.933227654051
1.265,2.608,0.027621605163
0.807,2.402,0.936061900027
0.629,2.454,0.969713919337
-0.042,2.348,0.990606787314
1.069,2.637,0.298419169254
0.081,3.072,0.986815279343
-0.754,1.834,0.790654071197
0.528,1.695,0.811990273029
-0.362,3.653,0.131193980331
1.407,2.884,0.0117170571217
0.433,2.773,0.989293540431
0.296,2.912,0.989406211876
1.583,2.13,0.0266987240507
0.691,2.697,0.974921069235
-0.693,4.138,0.0143829212481
1.135,3.575,0.0176769931427
0.683,2.035,0.955291333141
-0.942,3.29,0.301102503965
0.856,2.245,0.87353585797
0.544,3.653,0.114241247775
0.448,0.669,0.0125537548032
0.091,3.672,0.086081749512
-0.496,2.987,0.972330530431
0.795,1.279,0.0219859327268
1.109,2.271,0.192929457662
1.308,1.984,0.0174756282011
-1.317,2.106,0.0321939838138
1.109,1.932,0.144171997378
-0.931,2.155,0.643686697214
-0.934,3.474,0.137312259382
-1.534,1.892,0.0301451240807
-0.333,3.545,0.342199516932
1.108,2.109,0.188520025992
0.345,1.639,0.813118276922
-0.219,1.6,0.690847909585
0.829,3.354,0.363527148434
-1.121,1.503,0.0598364153194
0.419,2.581,0.987910026255
-0.151,2.655,0.988707037302
-0.224,3.008,0.982810185571
-1.713,2.321,0.0374872174094
0.019,2.043,0.984023234465
0.905,1.915,0.651080094514
0.752,2.485,0.915662410532
0.459,2.273,0.990169983026
0.19,2.335,0.99098190079
0.476,3.274,0.822193612749
-0.148,1.694,0.840132138361
0.309,1.725,0.887882711559
1.094,3.246,0.0648148063277
-0.298,1.48,0.356595758576
1.181,2.432,0.0754542727608
0.698,3.201,0.799150273895
-0.001,2.7,0.991006190437
-0.998,2.403,0.402547981287
-1.525,1.422,0.0384854310273
0.36,1.52,0.495759112497
0.239,1.389,0.153407364806
-0.435,3.699,0.0665159253462
-0.162,1.834,0.93780187634
0.496,1.418,0.245005907025
0.852,2.504,0.859430858351
-0.499,2.357,0.981029167005
0.878,3.254,0.429633925903
-1.38,2.639,0.02310002084
1.027,1.674,0.134697819288
0.347,2.071,0.986549373904
0.469,2.782,0.98942041446
-1.72,2.374,0.0383808945951
-1.559,2.828,0.0162968178266
-1.67,2.844,0.0170147018589
0.312,3.188,0.942251624732
